address,full_address,Latitude,Longitude
288 CHOA CHU KANG AVE 3 SINGAPORE,"288, Choa Chu Kang Avenue 3, Peng Siang, Choa Chu Kang, Singapore, Southwest, 680288, Singapore",1.37909025,103.74131467494081
42A SIMS DR SINGAPORE,"Sims Drive, Geylang, Southeast, 387385, Singapore",1.3185771,103.880759
153 YUNG HO RD SINGAPORE,"153, Yung Ho Road, Jurong West, Singapore, Southwest, 610153, Singapore",1.3274906,103.720930379593
719 JURONG WEST AVE 5 SINGAPORE,"719, Jurong West Avenue 5, Yunnan, Jurong West, Singapore, Southwest, 640719, Singapore",1.3446021,103.6969878
159 PASIR RIS ST 13 SINGAPORE,"159, Pasir Ris Street 13, Pasir Ris, Singapore, Northeast, 510159, Singapore",1.36378235,103.96134012169318
645 PASIR RIS DR 10 SINGAPORE,"645, Pasir Ris Drive 10, Pasir Ris, Singapore, Northeast, 510645, Singapore",1.3783863,103.93777000885957
447 PASIR RIS DR 6 SINGAPORE,"447, Pasir Ris Drive 6, Pasir Ris, Singapore, Northeast, 510447, Singapore",1.3708271,103.9578486
382 TAMPINES ST 32 SINGAPORE,"382, Tampines Street 32, Tampines, Singapore, Northeast, 520382, Singapore",1.3540505500000002,103.95877837500001
338 WOODLANDS AVE 1 SINGAPORE,"Woodlands Avenue 1, Woodlands, Northwest, 732570, Singapore",1.4309927,103.7911499
641 YISHUN ST 61 SINGAPORE,"641, Yishun Street 61, Yishun, Northwest, 768548, Singapore",1.42075795,103.83803485137335
665 YISHUN AVE 4 SINGAPORE,"665, Yishun Avenue 4, Yishun, Northwest, 761672, Singapore",1.4195413000000001,103.8408346256048
203 BISHAN ST 23 SINGAPORE,"203, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570203, Singapore",1.35460965,103.84738268613853
209 BISHAN ST 23 SINGAPORE,"209, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570209, Singapore",1.3555082,103.84864209151976
228 BISHAN ST 23 SINGAPORE,"228, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570227, Singapore",1.3580538999999998,103.84673005944336
216 CHOA CHU KANG CTRL SINGAPORE,"216, Choa Chu Kang Central, Keat Hong, Choa Chu Kang, Singapore, Southwest, 680216, Singapore",1.3831978,103.7471233344773
232 CHOA CHU KANG CTRL SINGAPORE,"232, Choa Chu Kang Central, Teck Whye, Choa Chu Kang, Singapore, Southwest, 680232, Singapore",1.3805345,103.74705437350158
562 CHOA CHU KANG ST 52 SINGAPORE,"Choa Chu Kang Street 52, Yew Tee, Choa Chu Kang, Southwest, 689286, Singapore",1.3952052,103.7448605
713 JURONG WEST ST 71 SINGAPORE,"713, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640713, Singapore",1.34352555,103.69619334465213
722 JURONG WEST AVE 5 SINGAPORE,"722, Jurong West Avenue 5, Yunnan, Jurong West, Singapore, Southwest, 640722, Singapore",1.3437391,103.69840696696787
263 BOON LAY DR SINGAPORE,"263, Boon Lay Drive, Boon Lay Crest, Boon Lay, Jurong West, Singapore, Southwest, 640263, Singapore",1.3452598500000001,103.70683782001285
552 PASIR RIS ST 51 SINGAPORE,"552, Pasir Ris Street 51, Pasir Ris, Singapore, Northeast, 510552, Singapore",1.3675632,103.95245786549731
420 PASIR RIS DR 6 SINGAPORE,"420, Pasir Ris Drive 6, Pasir Ris, Singapore, Northeast, 510420, Singapore",1.3714568,103.95448117854929
132 CLARENCE LANE SINGAPORE,"Clarence Ville, 132, Clarence Lane, Queenstown, Singapore, Central, 140132, Singapore",1.2922213999999999,103.81497048804914
396 TAMPINES AVE 7 SINGAPORE,"396, Tampines Avenue 7, Tampines, Singapore, Northeast, 520396, Singapore",1.3556914,103.95646645
412 WOODLANDS ST 41 SINGAPORE,"412, Woodlands Street 41, Woodlands, Northwest, 739068, Singapore",1.4281394,103.77288759999999
206 BISHAN ST 23 SINGAPORE,"206, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570206, Singapore",1.3555928,103.84792560404412
217 BISHAN ST 23 SINGAPORE,"217, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570212, Singapore",1.3566812499999998,103.84945915902028
233 BISHAN ST 22 SINGAPORE,"Bishan North Community Centre, 233, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570233, Singapore",1.3586476,103.8455353
216 BISHAN ST 23 SINGAPORE,"216, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570212, Singapore",1.3564858499999999,103.8491066818793
245 BISHAN ST 22 SINGAPORE,"245, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570282, Singapore",1.3604704,103.843911181924
201 BISHAN ST 23 SINGAPORE,"201, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570201, Singapore",1.35517855,103.84688240431143
231 PENDING RD SINGAPORE,"Pending Road, Bukit Panjang, Northwest, 678296, Singapore",1.3760309,103.7710916
18 TECK WHYE LANE SINGAPORE,"Sheng Siong, 18, Teck Whye Lane, Teck Whye, Choa Chu Kang, Singapore, Southwest, 680018, Singapore",1.3783815,103.7538826
235 CHOA CHU KANG CTRL SINGAPORE,"235, Choa Chu Kang Central, Teck Whye, Choa Chu Kang, Singapore, Southwest, 680235, Singapore",1.37974245,103.74875768516962
530 CHOA CHU KANG ST 51 SINGAPORE,"Choa Chu Kang Street 51, Choa Chu Kang, Southwest, 689333, Singapore",1.389801,103.7430688
447 HOUGANG AVE 10 SINGAPORE,"Hougang Avenue 10, Hougang, Northeast, 538766, Singapore",1.3730582,103.8943147
538 HOUGANG ST 52 SINGAPORE,"Hougang Street 52, Hougang, Northeast, 530699, Singapore",1.3759611,103.8898834
723 JURONG WEST AVE 5 SINGAPORE,"723, Jurong West Avenue 5, Yunnan, Jurong West, Singapore, Southwest, 640723, Singapore",1.34432425,103.698304371934
714 JURONG WEST ST 71 SINGAPORE,"714, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640714, Singapore",1.3430963,103.69666434295567
309 WOODLANDS AVE 1 SINGAPORE,"309, Woodlands Avenue 1, Woodlands, Northwest, 738581, Singapore",1.4297928,103.77600363193665
179 WOODLANDS ST 13 SINGAPORE,"Woodlands Street 13, Woodlands, Northwest, 732189, Singapore",1.4361781,103.7722135
211 BISHAN ST 23 SINGAPORE,"211, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570211, Singapore",1.3560661999999999,103.84916524671407
221 BISHAN ST 23 SINGAPORE,"221, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570212, Singapore",1.35789135,103.84891080280806
225 BISHAN ST 23 SINGAPORE,"225, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570213, Singapore",1.35860995,103.84755052604547
236 BISHAN ST 22 SINGAPORE,"Bishan Street 22, Marymount, Bishan, Singapore, Central, 570233, Singapore",1.3597871,103.84424
19 LIM LIAK ST SINGAPORE,"19, Lim Liak Street, Tiong Bahru Estate, Bukit Merah, Singapore, Central, 163028, Singapore",1.2855036,103.83259705
405 FAJAR RD SINGAPORE,"Fajar Road, Fajar, Bukit Panjang, Northwest, 677738, Singapore",1.3860719,103.7717383
231 CHOA CHU KANG CTRL SINGAPORE,"231, Choa Chu Kang Central, Teck Whye, Choa Chu Kang, Singapore, Southwest, 680231, Singapore",1.38007845,103.74607092
537 HOUGANG ST 52 SINGAPORE,"Hougang Street 52, Hougang, Northeast, 530699, Singapore",1.3759611,103.8898834
439 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395
711 JURONG WEST ST 71 SINGAPORE,"711, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640711, Singapore",1.34312545,103.6955915544936
715 JURONG WEST ST 71 SINGAPORE,"715, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640715, Singapore",1.3438807499999998,103.69632191656366
718 JURONG WEST ST 71 SINGAPORE,"718, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640718, Singapore",1.34348425,103.6977830095939
703 JURONG WEST ST 71 SINGAPORE,"703, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640703, Singapore",1.3416888,103.69585977016666
141 PASIR RIS ST 11 SINGAPORE,"141, Pasir Ris Street 11, Pasir Ris, Singapore, Northeast, 510141, Singapore",1.36423855,103.95899760624161
321 TAMPINES ST 33 SINGAPORE,"321, Tampines Street 33, Tampines, Singapore, Northeast, 520321, Singapore",1.3508474499999998,103.95769711716355
310 WOODLANDS ST 31 SINGAPORE,"310, Woodlands Street 31, Woodlands, Northwest, 738581, Singapore",1.43013695,103.77598816564516
332 WOODLANDS AVE 1 SINGAPORE,"332, Woodlands Avenue 1, Woodlands, Northwest, 730326, Singapore",1.4297460000000002,103.77912895
805 WOODLANDS ST 81 SINGAPORE,"805, Woodlands Street 81, Woodlands, Singapore, Northwest, 738526, Singapore",1.44065865,103.78740086444435
618 YISHUN RING RD SINGAPORE,"618, Yishun Ring Road, Yishun, Northwest, 760849, Singapore",1.4187472,103.83560853691084
664A YISHUN AVE 4 SINGAPORE,"664A, Yishun Avenue 4, Yishun, Northwest, 761673, Singapore",1.4205950999999999,103.84123547947996
291 YISHUN ST 22 SINGAPORE,"UOB, 291, Yishun Street 22, Yishun, Singapore, Northwest, 760291, Singapore",1.435808,103.836733
204 BISHAN ST 23 SINGAPORE,"204, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570204, Singapore",1.35478025,103.8477045384001
147 SILAT AVE SINGAPORE,"Fatty Aunt Yong Tau Foo, 147, Silat Avenue, Radin Mas, Bukit Merah, Singapore, Central, 160147, Singapore",1.2772547,103.83113
535 HOUGANG ST 52 SINGAPORE,"535, Hougang Street 52, Hougang, Northeast, 530699, Singapore",1.3765443,103.8903258359233
466 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395
539 HOUGANG ST 52 SINGAPORE,"Hougang Street 52, Hougang, Northeast, 530699, Singapore",1.3759611,103.8898834
222 HOUGANG ST 21 SINGAPORE,"Hougang Street 21, Lorong Ah Soo, Hougang, Northeast, 530202, Singapore",1.3580038,103.8831172
575 PASIR RIS ST 53 SINGAPORE,"575, Pasir Ris Street 53, Pasir Ris, Singapore, Northeast, 510575, Singapore",1.3735627,103.94622804801119
233 PASIR RIS DR 4 SINGAPORE,"233, Pasir Ris Drive 4, Pasir Ris, Singapore, Northeast, 510233, Singapore",1.37433135,103.96211512393063
775 PASIR RIS ST 71 SINGAPORE,"775, Pasir Ris Street 71, Pasir Ris, Singapore, Northeast, 510775, Singapore",1.3742001,103.93715634358661
463 PASIR RIS ST 41 SINGAPORE,"463, Pasir Ris Street 41, Pasir Ris, Singapore, Northeast, 510463, Singapore",1.37262055,103.9581631739301
248 PASIR RIS ST 21 SINGAPORE,"248, Pasir Ris Street 21, Pasir Ris, Singapore, Northeast, 510248, Singapore",1.37067065,103.96292114089596
501 PASIR RIS ST 52 SINGAPORE,"501, Pasir Ris Street 52, Pasir Ris, Singapore, Northeast, 510501, Singapore",1.37595355,103.9464677425484
842E TAMPINES ST 82 SINGAPORE,"842E, Tampines Street 82, Tampines, Singapore, Northeast, 525842, Singapore",1.35168415,103.9384532414407
842 WOODLANDS ST 82 SINGAPORE,"842, Woodlands Street 82, Woodlands, Singapore, Northwest, 738507, Singapore",1.44347175,103.7925191124161
654 YISHUN AVE 4 SINGAPORE,"654, Yishun Avenue 4, Yishun, Northwest, 763677, Singapore",1.4227615,103.84056343484137
616 YISHUN RING RD SINGAPORE,"Yishun Ring Road, Yishun, Northwest, 760413, Singapore",1.4241899,103.8449321
207 BISHAN ST 23 SINGAPORE,"207, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570207, Singapore",1.3547621,103.84806105911572
213 BISHAN ST 23 SINGAPORE,"213, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570213, Singapore",1.3572416,103.84801521237873
223 BISHAN ST 23 SINGAPORE,"223, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570213, Singapore",1.3584372,103.84830756862081
257 BISHAN ST 22 SINGAPORE,"Bishan Street 22, Marymount, Bishan, Singapore, Central, 570233, Singapore",1.3597871,103.84424
17 TIONG BAHRU RD SINGAPORE,"Tiong Bahru Road, Bukit Merah, Singapore, Central, 161011, Singapore",1.285795,103.828407
423 CHOA CHU KANG AVE 4 SINGAPORE,"423, Choa Chu Kang Avenue 4, Peng Siang, Choa Chu Kang, Singapore, Southwest, 680423, Singapore",1.3820039,103.74034618023342
512 CHOA CHU KANG ST 51 SINGAPORE,"Choa Chu Kang Street 51, Choa Chu Kang, Southwest, 689333, Singapore",1.389801,103.7430688
437 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395
343 JURONG EAST ST 31 SINGAPORE,"343, Jurong East Street 31, Yuhua Place, Jurong East, Singapore, Southwest, 600343, Singapore",1.3459075999999999,103.73108813297773
743 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, Yunnan, Jurong West, Southwest, 640753, Singapore",1.3481594,103.6999395
716 JURONG WEST ST 71 SINGAPORE,"716, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640716, Singapore",1.34405745,103.69675152438822
712 JURONG WEST ST 71 SINGAPORE,"712, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640712, Singapore",1.3423088,103.6966442525815
59 JLN MA'MOR SINGAPORE,"Jalan Ma'mor, Novena, Singapore, Central, 328958, Singapore",1.3282651,103.8569288
753 PASIR RIS ST 71 SINGAPORE,"753, Pasir Ris Street 71, Pasir Ris, Singapore, Northeast, 510753, Singapore",1.37718295,103.93451390618708
646 PASIR RIS DR 10 SINGAPORE,"646, Pasir Ris Drive 10, Pasir Ris, Singapore, Northeast, 510646, Singapore",1.378108,103.93818633914886
650 PASIR RIS DR 10 SINGAPORE,"650, Pasir Ris Drive 10, Pasir Ris, Singapore, Northeast, 510650, Singapore",1.3787715500000002,103.93802034005449
803 WOODLANDS ST 81 SINGAPORE,"803, Woodlands Street 81, Woodlands, Singapore, Northwest, 738526, Singapore",1.44034975,103.7870963
14 BEDOK STH AVE 2 SINGAPORE,"14, Bedok South Avenue 2, Bedok, Singapore, Southeast, 460014, Singapore",1.3211398,103.93625286222647
239 BISHAN ST 22 SINGAPORE,"239, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570233, Singapore",1.3603922499999999,103.84479566826298
226 BISHAN ST 23 SINGAPORE,"226, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570226, Singapore",1.35839865,103.84732724011607
235 BISHAN ST 22 SINGAPORE,"Bishan Street 22, Marymount, Bishan, Singapore, Central, 570233, Singapore",1.3597871,103.84424
237 BISHAN ST 22 SINGAPORE,"Bishan Street 22, Marymount, Bishan, Singapore, Central, 570233, Singapore",1.3597871,103.84424
502 BISHAN ST 11 SINGAPORE,"502, Bishan Street 11, Bishan, Singapore, Central, 570502, Singapore",1.3485801,103.84837695298359
215 BISHAN ST 23 SINGAPORE,"215, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570215, Singapore",1.357072,103.84884709523429
212 BISHAN ST 23 SINGAPORE,"212, Bishan Street 23, Marymount, Bishan, Singapore, Central, 570212, Singapore",1.3564943,103.84806592328593
36 MOH GUAN TER SINGAPORE,"Moh Guan Terrace, Bukit Merah, Singapore, Central, 160078, Singapore",1.2836697,103.8301452
439 CHOA CHU KANG AVE 4 SINGAPORE,"439, Choa Chu Kang Avenue 4, Peng Siang, Choa Chu Kang, Singapore, Southwest, 680439, Singapore",1.38375095,103.74023421844305
432 CHOA CHU KANG AVE 4 SINGAPORE,"432, Choa Chu Kang Avenue 4, Peng Siang, Choa Chu Kang, Singapore, Southwest, 680432, Singapore",1.384526,103.74198275656823
536 HOUGANG ST 52 SINGAPORE,"536, Hougang Street 52, Hougang, Northeast, 531699, Singapore",1.37720155,103.8894854850874
444 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395
453 HOUGANG AVE 10 SINGAPORE,"Hougang Avenue 10, Hougang, Northeast, 538766, Singapore",1.3730582,103.8943147
457 HOUGANG AVE 10 SINGAPORE,"457, Hougang Avenue 10, Hougang, Northeast, 530458, Singapore",1.37706465,103.89613237565177
458 HOUGANG AVE 10 SINGAPORE,"Punggol Park Community Centre, 458, Hougang Avenue 10, Hougang, Singapore, Northeast, 530458, Singapore",1.3777984,103.8963021
551 HOUGANG ST 51 SINGAPORE,"551, Hougang Street 51, Hougang, Northeast, 531699, Singapore",1.3785579000000001,103.89054108854711
436 HOUGANG AVE 8 SINGAPORE,"436, Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3772086,103.89382112173085
441 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395
454 HOUGANG AVE 10 SINGAPORE,"Hougang Avenue 10, Hougang, Northeast, 538766, Singapore",1.3730582,103.8943147
326 JURONG EAST ST 31 SINGAPORE,"Haveen Minimart Pte Ltd, 326, Jurong East Street 31, Yuhua, Jurong East, Singapore, Southwest, 600326, Singapore",1.3490258,103.7296149
225 JURONG EAST ST 21 SINGAPORE,"225, Jurong East Street 21, Yuhua, Jurong East, Singapore, Southwest, 609605, Singapore",1.34175895,103.73724133869968
479 PASIR RIS DR 4 SINGAPORE,"479, Pasir Ris Drive 4, Pasir Ris, Singapore, Northeast, 510479, Singapore",1.3751407,103.95950798930483
480 PASIR RIS DR 4 SINGAPORE,"480, Pasir Ris Drive 4, Pasir Ris, Singapore, Northeast, 510480, Singapore",1.374885,103.95932960790732
481 PASIR RIS DR 4 SINGAPORE,"481, Pasir Ris Drive 4, Pasir Ris, Singapore, Northeast, 510481, Singapore",1.3740776000000001,103.95884602004159
231 PASIR RIS DR 4 SINGAPORE,"231, Pasir Ris Drive 4, Pasir Ris, Singapore, Northeast, 510234, Singapore",1.37347935,103.96160506194252
246 PASIR RIS ST 21 SINGAPORE,"246, Pasir Ris Street 21, Pasir Ris, Singapore, Northeast, 510246, Singapore",1.37129755,103.96241361148626
251 PASIR RIS ST 21 SINGAPORE,"251, Pasir Ris Street 21, Pasir Ris, Singapore, Northeast, 510251, Singapore",1.37047055,103.96238834763683
223 PASIR RIS ST 21 SINGAPORE,"223, Pasir Ris Street 21, Pasir Ris, Singapore, Northeast, 510223, Singapore",1.3706708,103.96150212374855
210 PASIR RIS ST 21 SINGAPORE,"210, Pasir Ris Street 21, Pasir Ris, Singapore, Northeast, 510210, Singapore",1.3669873,103.96147245556803
856B TAMPINES ST 82 SINGAPORE,"856B, Tampines Street 82, Tampines, Singapore, Northeast, 522856, Singapore",1.3529836,103.93792727936915
874 WOODLANDS ST 82 SINGAPORE,"Woodlands Street 82, Woodlands, Northwest, 738507, Singapore",1.444005,103.791894
661 YISHUN AVE 4 SINGAPORE,"661, Yishun Avenue 4, Yishun, Northwest, 763677, Singapore",1.4222066500000001,103.84079092463381
253 ANG MO KIO ST 21 SINGAPORE,"253, Ang Mo Kio Street 21, Kebun Baru, Ang Mo Kio, Singapore, Central, 560260, Singapore",1.3695867,103.8344666082647
250 BISHAN ST 22 SINGAPORE,"250, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570282, Singapore",1.3615502,103.84406176284853
251 BISHAN ST 22 SINGAPORE,"251, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570282, Singapore",1.3618263499999999,103.8442928237037
251 CHOA CHU KANG AVE 2 SINGAPORE,"251, Choa Chu Kang Avenue 2, Keat Hong, Choa Chu Kang, Singapore, Southwest, 680251, Singapore",1.37829385,103.74460028189188
529 CHOA CHU KANG ST 51 SINGAPORE,"Choa Chu Kang Street 51, Choa Chu Kang, Southwest, 689333, Singapore",1.389801,103.7430688
452 HOUGANG AVE 10 SINGAPORE,"Hougang Avenue 10, Hougang, Northeast, 538766, Singapore",1.3730582,103.8943147
446 HOUGANG AVE 8 SINGAPORE,"Hougang Avenue 8, Hougang, Northeast, 538787, Singapore",1.3768779,103.8934395
221 HOUGANG ST 21 SINGAPORE,"Maths Hub Enrichment Centre (Kovan), 221, Hougang Street 21, Lorong Ah Soo, Hougang, Singapore, Northeast, 530221, Singapore",1.3567113,103.8839144
751 JURONG WEST ST 73 SINGAPORE,"Jurong West Street 73, Yunnan, Jurong West, Southwest, 640753, Singapore",1.3481594,103.6999395
478 PASIR RIS DR 4 SINGAPORE,"478, Pasir Ris Drive 4, Pasir Ris, Singapore, Northeast, 510478, Singapore",1.3748298,103.95885115066406
273 PASIR RIS ST 21 SINGAPORE,"Pasir Ris Street 21, Pasir Ris, Northeast, 510246, Singapore",1.3708965,103.9621445
738 PASIR RIS DR 10 SINGAPORE,"738, Pasir Ris Drive 10, Pasir Ris, Singapore, Northeast, 510738, Singapore",1.3790719999999999,103.93642281091064
568 PASIR RIS ST 51 SINGAPORE,"568, Pasir Ris Street 51, Pasir Ris, Singapore, Northeast, 510568, Singapore",1.3688827,103.94868373879326
557 PASIR RIS ST 51 SINGAPORE,"557, Pasir Ris Street 51, Pasir Ris, Singapore, Northeast, 510557, Singapore",1.36677935,103.9523415870791
147 PASIR RIS ST 13 SINGAPORE,"147, Pasir Ris Street 13, Pasir Ris, Singapore, Northeast, 510147, Singapore",1.3628342,103.96225922136
724 PASIR RIS ST 72 SINGAPORE,"724, Pasir Ris Street 72, Pasir Ris, Singapore, Northeast, 510724, Singapore",1.38101385,103.93605358413141
511 PASIR RIS ST 52 SINGAPORE,"511, Pasir Ris Street 52, Pasir Ris, Singapore, Northeast, 510511, Singapore",1.37507535,103.94417362268284
457 PASIR RIS DR 4 SINGAPORE,"457, Pasir Ris Drive 4, Pasir Ris, Singapore, Northeast, 510457, Singapore",1.3719664,103.95955702189778
507 PASIR RIS ST 52 SINGAPORE,"507, Pasir Ris Street 52, Pasir Ris, Singapore, Northeast, 510507, Singapore",1.3764776,103.94451768340328
605 ELIAS RD SINGAPORE,"605, Elias Road, Pasir Ris, Singapore, Northeast, 510605, Singapore",1.37699505,103.94291172086997
485A TAMPINES AVE 9 SINGAPORE,"485A, Tampines Avenue 9, Tampines, Singapore, Northeast, 520485, Singapore",1.3600145,103.955741925
385 TAMPINES ST 32 SINGAPORE,"385, Tampines Street 32, Tampines, Singapore, Northeast, 520385, Singapore",1.35484855,103.95872785
357 TAMPINES ST 33 SINGAPORE,"357, Tampines Street 33, Tampines, Singapore, Northeast, 520357, Singapore",1.35416435,103.96187013002225
856E TAMPINES ST 82 SINGAPORE,"856E, Tampines Street 82, Tampines, Singapore, Northeast, 525856, Singapore",1.3528433999999998,103.93880890146521
328 TAMPINES ST 32 SINGAPORE,"328, Tampines Street 32, Tampines, Singapore, Northeast, 520328, Singapore",1.35332995,103.95820112919056
176 WOODLANDS ST 13 SINGAPORE,"Woodlands Street 13, Woodlands, Northwest, 732189, Singapore",1.4361781,103.7722135
423 ANG MO KIO AVE 3 SINGAPORE,"423, Ang Mo Kio Avenue 3, Chong Boon View, Ang Mo Kio, Singapore, Central, 560423, Singapore",1.3687302,103.8515596930611
658 JLN TENAGA SINGAPORE,"658, Jalan Tenaga, Eunos Damai Ville, Bedok, Singapore, Northeast, 410658, Singapore",1.3336643499999998,103.90671362368981
663 JLN DAMAI SINGAPORE,"663, Jalan Damai, Eunos Damai Ville, Bedok, Singapore, Northeast, 410663, Singapore",1.334715,103.90888114533777
254 BISHAN ST 22 SINGAPORE,"254, Bishan Street 22, Marymount, Bishan, Singapore, Central, 575734, Singapore",1.3619189999999999,103.84285501047592
248 BISHAN ST 22 SINGAPORE,"248, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570282, Singapore",1.3613719999999998,103.84327360162757
252 BISHAN ST 22 SINGAPORE,"252, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570282, Singapore",1.362025,103.84380131797053
253 BISHAN ST 22 SINGAPORE,"253, Bishan Street 22, Marymount, Bishan, Singapore, Central, 575734, Singapore",1.3622542,103.8432325794257
238 BISHAN ST 22 SINGAPORE,"238, Bishan Street 22, Marymount, Bishan, Singapore, Central, 570233, Singapore",1.3598696499999998,103.84453090425157
283 CHOA CHU KANG AVE 3 SINGAPORE,"283, Choa Chu Kang Avenue 3, Peng Siang, Choa Chu Kang, Singapore, Southwest, 680283, Singapore",1.3798354,103.74278073095978
226 CHOA CHU KANG CTRL SINGAPORE,"226, Choa Chu Kang Central, Peng Siang, Choa Chu Kang, Singapore, Southwest, 680226, Singapore",1.3813361,103.74544369497085
41 CIRCUIT RD SINGAPORE,"41, Circuit Road, Geylang, Singapore, Southeast, 370041, Singapore",1.3271011,103.88616669487607
549 HOUGANG ST 51 SINGAPORE,"Hougang Street 51, Hougang, Northeast, 538719, Singapore",1.3788784,103.8894043
449 HOUGANG AVE 10 SINGAPORE,"Hougang Avenue 10, Hougang, Northeast, 538766, Singapore",1.3730582,103.8943147
717 JURONG WEST ST 71 SINGAPORE,"717, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640717, Singapore",1.34329115,103.69728761988245
858 JURONG WEST ST 81 SINGAPORE,"858, Jurong West Street 81, Yunnan, Jurong West, Singapore, Southwest, 640858, Singapore",1.34822335,103.69644686762298
849 JURONG WEST ST 81 SINGAPORE,"849, Jurong West Street 81, Yunnan, Jurong West, Singapore, Southwest, 640849, Singapore",1.3458497999999999,103.69160289435352
184 PASIR RIS ST 11 SINGAPORE,"184, Pasir Ris Street 11, Pasir Ris, Singapore, Northeast, 510184, Singapore",1.36533515,103.96031303316221
188 PASIR RIS ST 12 SINGAPORE,"188, Pasir Ris Street 12, Pasir Ris, Singapore, Northeast, 510188, Singapore",1.3652171,103.95916149600663
535 PASIR RIS DR 1 SINGAPORE,"535, Pasir Ris Drive 1, Pasir Ris, Singapore, Northeast, 510535, Singapore",1.3705197999999998,103.95018598999553
241 PASIR RIS ST 21 SINGAPORE,"241, Pasir Ris Street 21, Pasir Ris, Singapore, Northeast, 510241, Singapore",1.3730204000000001,103.96250754307741
204 PASIR RIS ST 21 SINGAPORE,"204, Pasir Ris Street 21, Pasir Ris, Singapore, Northeast, 510204, Singapore",1.3673518,103.962681735226
160 PASIR RIS ST 13 SINGAPORE,"160, Pasir Ris Street 13, Pasir Ris, Singapore, Northeast, 510160, Singapore",1.3641391,103.96210275726116
604 ELIAS RD SINGAPORE,"604, Elias Road, Pasir Ris, Singapore, Northeast, 510604, Singapore",1.37628935,103.94325149251657
712 PASIR RIS ST 72 SINGAPORE,"712, Pasir Ris Street 72, Pasir Ris, Singapore, Northeast, 510712, Singapore",1.38200105,103.93835359550725
780 PASIR RIS ST 71 SINGAPORE,"780, Pasir Ris Street 71, Pasir Ris, Singapore, Northeast, 510780, Singapore",1.3735873,103.9377682
531 PASIR RIS DR 1 SINGAPORE,"531, Pasir Ris Drive 1, Pasir Ris, Singapore, Northeast, 510531, Singapore",1.371347,103.9504026703521
326 SERANGOON AVE 3 SINGAPORE,"7-Eleven, 326, Serangoon Avenue 3, Serangoon, Singapore, Southeast, 550326, Singapore",1.3502318,103.8689864
230E TAMPINES ST 24 SINGAPORE,"230E, Tampines Street 24, Tampines, Singapore, Northeast, 528230, Singapore",1.3561044500000001,103.95105905
174 WOODLANDS ST 13 SINGAPORE,"Woodlands Street 13, Woodlands, Northwest, 732189, Singapore",1.4361781,103.7722135
233 YISHUN ST 21 SINGAPORE,"Yishun Street 21, Yishun, Northwest, 760291, Singapore",1.4352144,103.8362337
663A YISHUN AVE 4 SINGAPORE,"663A, Yishun Avenue 4, Yishun, Northwest, 761672, Singapore",1.41999425,103.83976718458305
